id.exposure,gene,cell_type,method,nsnp,b,se,pval,fdr,or,or_lci,or_uci
CD4 NC|KNOP1,KNOP1,CD4 NC,Wald ratio,1,0.0684776879808688,0.113478010412455,0.546212986829151,0.900649111582967,1.07087673126231,0.857324134080448,1.33762357546257
CD4 NC|RP11-473M20.9,RP11-473M20.9,CD4 NC,Wald ratio,1,-0.129072395201781,0.0589694719065899,0.0286113611309131,0.354053944418042,0.878910334351312,0.782976528245424,0.986598381896065
CD4 NC|NMRAL1,NMRAL1,CD4 NC,Wald ratio,1,0.221604654310325,0.0964809610048106,0.0216259328632334,0.297669996186318,1.24807785811367,1.03303592898812,1.50788399144976
CD4 NC|AQP8,AQP8,CD4 NC,Wald ratio,1,-0.108088039559036,0.116623445726525,0.354024017232015,0.83279232243638,0.897548573171305,0.714144473564806,1.12805387568226
CD4 NC|MXRA7,MXRA7,CD4 NC,Wald ratio,1,-0.0967600562199452,0.16768363774264,0.563912878135386,0.904467645329521,0.907773794679454,0.653495268495679,1.2609934639675
CD4 NC|VAMP2,VAMP2,CD4 NC,Wald ratio,1,-0.0480398688533613,0.0709513227888137,0.498353881237516,0.885782646805743,0.953095787483819,0.829357095957789,1.09529608481898
CD4 NC|C17orf50,C17orf50,CD4 NC,Wald ratio,1,-0.166504055142991,0.112958000903249,0.140472148056085,0.656211567381151,0.846619383765819,0.678479009430326,1.05642823286432
CD4 NC|TMEM199,TMEM199,CD4 NC,Wald ratio,1,0.163437251788663,0.104055500039712,0.116258428709821,0.619304527634824,1.17755146362107,0.960298093853482,1.44395522426985
CD4 NC|CCDC88B,CCDC88B,CD4 NC,Wald ratio,1,0.0651544046549821,0.0762626301464685,0.392915255804084,0.851260368862113,1.06732381142678,0.919136763067955,1.2394021915043
CD4 NC|CTC-281F24.1,CTC-281F24.1,CD4 NC,Wald ratio,1,-0.00945681692746253,0.139119865353037,0.94580471092674,0.992636178008893,0.990587758142315,0.754174313244064,1.3011104851351
CD4 NC|CTD-2368P22.1,CTD-2368P22.1,CD4 NC,Wald ratio,1,-0.0262183698810917,0.043989187866728,0.551162866240232,0.900649111582967,0.974122347400179,0.893653486355173,1.06183701198845
CD4 NC|ZNF264,ZNF264,CD4 NC,Wald ratio,1,-0.175780429059729,0.210468772371342,0.403613373652401,0.852525340419777,0.838802139693155,0.555270874072208,1.26710955392614
CD4 NC|ZNF324,ZNF324,CD4 NC,Wald ratio,1,-0.19295462892468,0.139748005534382,0.167361189625446,0.67964207310216,0.824519382621482,0.626967408494956,1.08431826456571
CD4 NC|ZNF160,ZNF160,CD4 NC,Wald ratio,1,-0.284670036481522,0.152634071623307,0.0621745235201345,0.520461173469595,0.75226243253131,0.557756486004421,1.01459827289832
CD4 NC|ZNF404,ZNF404,CD4 NC,Wald ratio,1,-0.190817498707727,0.150199049147743,0.203931216578339,0.733830851653801,0.826283372174841,0.615569369725013,1.10912635473988
CD4 NC|VRK3,VRK3,CD4 NC,Wald ratio,1,-0.0938584827418704,0.116718721976448,0.421314692679213,0.858063733950054,0.91041159207701,0.724243818202797,1.14443402367586
CD4 NC|ZNF880,ZNF880,CD4 NC,Wald ratio,1,0.0265556916493863,0.108375498182716,0.806430035264643,0.96761640518869,1.02691143606085,0.830389604936651,1.26994255617277
CD4 NC|AC011484.1,AC011484.1,CD4 NC,Wald ratio,1,0.0988536951085833,0.0706762512415236,0.161907962455175,0.672228849304493,1.10390478107457,0.961104863013085,1.26792175607034
CD4 NC|PRR24,PRR24,CD4 NC,Wald ratio,1,-0.0510193949563595,0.0838937233998137,0.543092521918303,0.900374641399796,0.950260240097812,0.806177697171732,1.12009365562788
CD4 NC|COX6B1,COX6B1,CD4 NC,Wald ratio,1,-0.0424355041616466,0.0640286203035079,0.507485318341248,0.888859716172615,0.958452279710848,0.845411658901272,1.08660764588557
CD4 NC|CNN2,CNN2,CD4 NC,Wald ratio,1,-0.0431004175444457,0.0797293257086885,0.588794177874196,0.915339404772317,0.95781520378692,0.819246801219828,1.11982123487011
CD4 NC|CTD-2521M24.9,CTD-2521M24.9,CD4 NC,Wald ratio,1,-0.0619928158322099,0.0853182187319838,0.467466732583633,0.876192989208186,0.939889639091705,0.795156343997042,1.11096709513925
CD4 NC|TRMT6,TRMT6,CD4 NC,Wald ratio,1,-0.118916808169394,0.139672256183613,0.394547791089988,0.852525340419777,0.887881662190413,0.675248552279149,1.16747210104067
CD4 NC|NCF4,NCF4,CD4 NC,Wald ratio,1,-0.0223674576033707,0.0978509122859545,0.819189841259881,0.970438999097267,0.977880839274317,0.807223057399088,1.18461796532538
CD4 NC|C1QTNF6,C1QTNF6,CD4 NC,Wald ratio,1,0.194786090586077,0.135212230054108,0.149699075212314,0.664777635252925,1.21505104783153,0.932179505550555,1.58376046678322
CD4 NC|MEI1,MEI1,CD4 NC,Wald ratio,1,-0.0107190950421388,0.114336775431617,0.925307595638417,0.988350079960799,0.989338149737138,0.79071381761679,1.23785616580646
CD4 NC|PBX3,PBX3,CD4 NC,Wald ratio,1,-0.0334589338114317,0.10643260377176,0.753242063744875,0.956154362921625,0.967094625306191,0.785003708345342,1.19142368928106
CD4 NC|ASB6,ASB6,CD4 NC,Wald ratio,1,0.0962502171935177,0.120738663367661,0.425347608176092,0.858063733950054,1.1010345272991,0.869012679419184,1.39500499706747
CD4 NC|TMEM87B,TMEM87B,CD4 NC,Wald ratio,1,-0.185735100969953,0.105929865085059,0.0795371350564641,0.5630738546728,0.83049356278526,0.67478737580695,1.0221287216628
CD4 NC|RP11-65I12.1,RP11-65I12.1,CD4 NC,Wald ratio,1,-0.0422792172629408,0.0826524132057785,0.608979747160855,0.920942403918084,0.958602084951195,0.815235747244531,1.12718064728968
CD4 NC|AC116614.1,AC116614.1,CD4 NC,Wald ratio,1,0.0493344172930347,0.122538078047248,0.687238984634192,0.936739685997786,1.05057162131902,0.826264601731944,1.33577153033954
CD4 NC|UBA6,UBA6,CD4 NC,Wald ratio,1,-0.00493061820459212,0.0642963838359454,0.93887351888784,0.991244431879768,0.99508151733991,0.87726029370818,1.12872682515468
CD4 NC|GINM1,GINM1,CD4 NC,Wald ratio,1,-0.261608656531003,0.109620365566875,0.0170097533371218,0.253909834686545,0.769812225753908,0.620974927014264,0.954323334388948
CD4 NC|ATP9B,ATP9B,CD4 NC,Wald ratio,1,-0.253370022611508,0.181892352600523,0.16362980676353,0.674264713237118,0.77618062429952,0.543416600189642,1.10864548732547
CD4 NC|TLE4,TLE4,CD4 NC,Wald ratio,1,-0.0165503847977029,0.0675171821706105,0.806356945250824,0.96761640518869,0.98358582036959,0.861669009417109,1.12275253659936
CD4 NC|AC009120.10,AC009120.10,CD4 NC,Wald ratio,1,0.025572270429193,0.0564757297604741,0.650691998625451,0.926988252877534,1.02590204597253,0.918401922686647,1.14598519660299
CD4 NC|RP11-17M16.2,RP11-17M16.2,CD4 NC,Wald ratio,1,-0.0693744811545659,0.0670797690972301,0.301038605310189,0.802276858346833,0.932977232260354,0.8180344498091,1.06407073213032
CD4 NC|ISCA2,ISCA2,CD4 NC,Wald ratio,1,0.0183979897405704,0.0393088686760354,0.639758407482182,0.924246363621449,1.01856827545571,0.943039232901727,1.10014652155297
CD4 NC|NPC2,NPC2,CD4 NC,Wald ratio,1,0.0162693729004652,0.034760897891772,0.639758407482182,0.924246363621449,1.01640243980668,0.949459895640363,1.08806482968743
CD4 NC|PHACTR4,PHACTR4,CD4 NC,Wald ratio,1,0.010068427868806,0.0783504716379114,0.897749336443841,0.980311388381588,1.01011928502926,0.866322102665594,1.17778476025086
CD4 NC|GSTP1,GSTP1,CD4 NC,Wald ratio,1,-0.00832399082745341,0.0317853186889097,0.793412708477579,0.965275148104301,0.991710557657313,0.931812918696812,1.05545846213899
CD4 NC|YWHAB,YWHAB,CD4 NC,Wald ratio,1,-0.308523403717993,0.100657702270995,0.00217615440852908,0.0460568835543286,0.734530761247211,0.603015426195058,0.894729082840881
CD4 NC|RP11-119F19.2,RP11-119F19.2,CD4 NC,Wald ratio,1,-0.121486292929465,0.095554298932939,0.203591751357446,0.733818845737134,0.885603192291095,0.734347654448898,1.06801323520909
CD4 NC|C11orf71,C11orf71,CD4 NC,Wald ratio,1,-0.0311805565194519,0.0784671063522164,0.691093859845347,0.936739685997786,0.969300543742677,0.831124159973845,1.13044908251664
CD4 NC|PAFAH1B2,PAFAH1B2,CD4 NC,Wald ratio,1,0.183017878104507,0.129665516479221,0.158108594335087,0.669999497912991,1.20083587655822,0.931344037803574,1.54830733208975
CD4 NC|CD6,CD6,CD4 NC,Wald ratio,1,-0.11369669814522,0.0729461164730003,0.11908172968317,0.62860636938906,0.892528620419823,0.773622626901457,1.02971049523088
CD4 NC|FIGNL1,FIGNL1,CD4 NC,Wald ratio,1,-0.041987751495513,0.0623736931565559,0.500842688835094,0.886167111390007,0.958881525365222,0.848538186944612,1.08357383772848
CD4 NC|LAX1,LAX1,CD4 NC,Wald ratio,1,0.129688004107782,0.0594725955675945,0.0292104482800558,0.358547634946468,1.13847312896891,1.01320818430795,1.27922482808364
CD4 NC|ANGEL2,ANGEL2,CD4 NC,Wald ratio,1,0.26961577450912,0.105291669199298,0.0104474661191172,0.170709349619468,1.30946122568127,1.06528684708148,1.60960280910287
CD4 NC|B3GAT2,B3GAT2,CD4 NC,Wald ratio,1,0.136594012707993,0.183962182509534,0.457777563735945,0.874352892924157,1.14636264536656,0.799337623408486,1.64404536482107
CD4 NC|RP1-90J20.8,RP1-90J20.8,CD4 NC,Wald ratio,1,-0.0818063409311452,0.0583957763380158,0.161245526224508,0.672228849304493,0.921450388642763,0.821796844276942,1.03318821998757
CD4 NC|ARRDC4,ARRDC4,CD4 NC,Wald ratio,1,0.0898249443117314,0.23921734493034,0.707292279194469,0.942642823595786,1.09398275903712,0.684517511446542,1.74838226496407
CD4 NC|ZNF568,ZNF568,CD4 NC,Wald ratio,1,0.080267103067472,0.105513661200564,0.446820075823071,0.869430548936239,1.08357645562017,0.881139191515705,1.33252265530791
CD4 NC|VPS53,VPS53,CD4 NC,Wald ratio,1,0.00648133458118566,0.101457545013976,0.9490639989911,0.992636178008893,1.00650238388144,0.824997062181261,1.2279401893633
CD4 NC|NEK11,NEK11,CD4 NC,Wald ratio,1,0.107758740197251,0.156307060298631,0.490568955855035,0.885686502441937,1.11377900286685,0.819875238895354,1.51303955574808
CD4 NC|CRIP2,CRIP2,CD4 NC,Wald ratio,1,0.0139862834274026,0.0690107709580882,0.839394440123854,0.974574546355263,1.01408454907876,0.885790486419654,1.16096016885088
CD4 NC|BIK,BIK,CD4 NC,Wald ratio,1,0.136995320800725,0.145606957472313,0.346778161385834,0.830911532705635,1.14682278229551,0.862091111726929,1.52559570108248
CD4 NC|NSUN4,NSUN4,CD4 NC,Wald ratio,1,0.0116146812549579,0.0999348938723081,0.907476220615815,0.983174721836441,1.01168239356365,0.831721432663451,1.23058180930733
CD4 NC|TRIM4,TRIM4,CD4 NC,Wald ratio,1,-0.0388849995606422,0.10312462144801,0.706123036691401,0.942495070909918,0.96186131726034,0.785834351415568,1.17731833938695
CD4 NC|ENDOD1,ENDOD1,CD4 NC,Wald ratio,1,-0.0100113805703196,0.0760513311662268,0.895269218722423,0.980311388381588,0.990038566481529,0.852934954264853,1.1491806710696
CD4 NC|TCEA3,TCEA3,CD4 NC,Wald ratio,1,0.108648230964423,0.154703702637859,0.482492816301313,0.879553843151962,1.11477013974477,0.823187708280533,1.50963437860649
CD4 NC|COA6,COA6,CD4 NC,Wald ratio,1,-0.141648325453853,0.109183077138795,0.194511857852824,0.721279207401542,0.86792643045533,0.700719820953038,1.07503208294919
CD4 NC|EI24,EI24,CD4 NC,Wald ratio,1,0.0497539551574365,0.0706035825497824,0.48100038492479,0.879553843151962,1.05101246836297,0.91518498326211,1.20699883505198
CD4 NC|SF1,SF1,CD4 NC,Wald ratio,1,0.0802769633613418,0.147072299728307,0.585180509015596,0.913685021626752,1.08358714005513,0.812219427750802,1.44562054289238
CD4 NC|HHLA3,HHLA3,CD4 NC,Wald ratio,1,0.186351132577257,0.127051197504119,0.142446670441517,0.659893239644487,1.20484524652778,0.93925411392142,1.54553708795578
CD4 NC|FAU,FAU,CD4 NC,Wald ratio,1,-0.128842233546735,0.0675748005953752,0.0565645067522832,0.505104813048116,0.879112649090157,0.770058461713188,1.00361087919343
CD4 NC|ANXA2R,ANXA2R,CD4 NC,Wald ratio,1,-0.0557272603977019,0.0971769743278039,0.566332211456959,0.904549153986959,0.945797057029332,0.781770445034242,1.14423879639779
CD4 NC|NCBP2,NCBP2,CD4 NC,Wald ratio,1,-0.0463358544670527,0.0922034136152967,0.615288096532913,0.920942403918084,0.954721260938979,0.796877315309581,1.14383063562903
CD4 NC|RP11-166P13.3,RP11-166P13.3,CD4 NC,Wald ratio,1,0.0325091325848806,0.131627062620217,0.80492440405133,0.967187210882637,1.03304332745677,0.798133094660386,1.33709342908158
CD4 NC|FAM211A,FAM211A,CD4 NC,Wald ratio,1,0.126096961463327,0.136599189611351,0.355946513462134,0.834180289802777,1.13439215527405,0.867935869448679,1.48265051283653
CD4 NC|GRIN2C,GRIN2C,CD4 NC,Wald ratio,1,0.0598863893890096,0.0944614215338855,0.526095688991824,0.896122798099973,1.06171591749903,0.88226925056037,1.27766063336658
CD4 NC|RP11-545E17.3,RP11-545E17.3,CD4 NC,Wald ratio,1,0.0569843009528476,0.047363460851163,0.228926832231663,0.759622239248492,1.05863919063847,0.964786850534972,1.16162127969949
CD4 NC|RP11-160H22.5,RP11-160H22.5,CD4 NC,Wald ratio,1,0.130099937176096,0.142690691498787,0.361894066472055,0.84010727682697,1.13894220030449,0.861074872709553,1.50647681955061
CD4 NC|FAAH,FAAH,CD4 NC,Wald ratio,1,0.125516577914378,0.113504358195795,0.268799903440527,0.785053284210781,1.13373396374932,0.907599602405097,1.41621117632997
CD4 NC|C19orf48,C19orf48,CD4 NC,Wald ratio,1,-0.148012574361957,0.0851492217982514,0.0821627605291685,0.5630738546728,0.862420270489224,0.729858171679183,1.01905925262098
CD4 NC|NSG1,NSG1,CD4 NC,Wald ratio,1,-0.00652580826215079,0.0385411779549838,0.865544618639436,0.977673034700572,0.993495438581853,0.921210680437845,1.07145217423426
CD4 NC|STOX1,STOX1,CD4 NC,Wald ratio,1,0.0547126060324279,0.0923760029686188,0.553662040912238,0.900649111582967,1.0562370149048,0.881311306349945,1.26588258157671
CD4 NC|COL6A2,COL6A2,CD4 NC,Wald ratio,1,0.0401594882204093,0.137235853903459,0.769804087494035,0.959432321001741,1.04097678448854,0.795469489798259,1.36225547270068
CD4 NC|TMEM50A,TMEM50A,CD4 NC,Wald ratio,1,-0.0629983817105301,0.143089083119724,0.659738777023609,0.92929634054634,0.938944993172699,0.709316829157064,1.24291101516902
CD4 NC|RP11-218M22.1,RP11-218M22.1,CD4 NC,Wald ratio,1,0.0206239996750899,0.105222589484843,0.844607397839521,0.975209933905907,1.02083814399353,0.830595574633364,1.25465454916751
CD4 NC|ZNF684,ZNF684,CD4 NC,Wald ratio,1,-0.00779082701342022,0.15035681547098,0.958675633695797,0.992636178008893,0.992239442819337,0.738975741021556,1.33230234395165
CD4 NC|GBP5,GBP5,CD4 NC,Wald ratio,1,-0.0033443789842782,0.0565889998943008,0.952872893695496,0.992636178008893,0.996661207221918,0.892027052651737,1.11356887554941
CD4 NC|AP000487.5,AP000487.5,CD4 NC,Wald ratio,1,0.4246305795233,0.182830744029465,0.0202042115508484,0.285868900117964,1.52902546200128,1.06852834281761,2.1879802058253
CD4 NC|AP000783.1,AP000783.1,CD4 NC,Wald ratio,1,0.317770797886589,0.156376539445225,0.0421448071587827,0.447943296329244,1.37406128738158,1.01133655778844,1.86688042367365
CD4 NC|KTN1,KTN1,CD4 NC,Wald ratio,1,-0.0592378447281815,0.0663072301441236,0.371651356205952,0.847706053624567,0.942482577984236,0.827620952862785,1.07328530860804
CD4 NC|ZNF783,ZNF783,CD4 NC,Wald ratio,1,-0.144687613263372,0.185809424632666,0.43616338705681,0.861717343604593,0.865292556813197,0.601172066227592,1.24545242691443
CD4 NC|CCDC152,CCDC152,CD4 NC,Wald ratio,1,-0.0154827830462189,0.0712249140173101,0.827913187374821,0.972826128721985,0.984636459046206,0.856343571733184,1.13214951158076
CD4 NC|RP11-669C19.1,RP11-669C19.1,CD4 NC,Wald ratio,1,0.0505322099959011,0.130954481176099,0.699588400590015,0.939627482355123,1.05183074227328,0.813720308716584,1.35961693291901
CD4 NC|CENPC,CENPC,CD4 NC,Wald ratio,1,0.196294480034406,0.185410316698012,0.289735008320939,0.795615867741656,1.21688520097212,0.846106753900047,1.75014510346279
CD4 NC|AFAP1,AFAP1,CD4 NC,Wald ratio,1,0.0151599909789296,0.0474597973090602,0.749401935702005,0.955830908637674,1.01527548654133,0.925092809649373,1.1142496221135
CD4 NC|ZNF502,ZNF502,CD4 NC,Wald ratio,1,-0.13027567278803,0.0656524388186502,0.0472197955106051,0.460885886700012,0.877853397267542,0.771858178165878,0.998404381651252
CD4 NC|RP11-798G7.5,RP11-798G7.5,CD4 NC,Wald ratio,1,-0.254009844696007,0.0772740000304119,0.00101213348964297,0.0248873471013181,0.775684165634079,0.666665482236086,0.902530490700226
CD4 NC|IQSEC3,IQSEC3,CD4 NC,Wald ratio,1,0.0586905324864818,0.0835547616266226,0.482417299930784,0.879553843151962,1.06044701605406,0.900255380046423,1.24914318623675
CD4 NC|RTCA,RTCA,CD4 NC,Wald ratio,1,-0.204773463373522,0.148123397399775,0.166833007960703,0.678836703866679,0.814831884771202,0.609512804378679,1.08931427801029
CD4 NC|KRT10,KRT10,CD4 NC,Wald ratio,1,0.201045055027624,0.0939093199408321,0.0322867484506181,0.385109442272835,1.22267985845715,1.01712781531325,1.46977205201728
CD4 NC|RP11-303E16.5,RP11-303E16.5,CD4 NC,Wald ratio,1,-0.193452824971516,0.140623643258364,0.168921406250455,0.680498531246249,0.824108712630097,0.625580559152173,1.08563982735216
CD4 NC|NTPCR,NTPCR,CD4 NC,Wald ratio,1,-0.0171294903994217,0.0411257091189483,0.677032914797859,0.933254007009095,0.983016385208702,0.906888399241613,1.06553487110087
CD4 NC|RP11-143J12.2,RP11-143J12.2,CD4 NC,Wald ratio,1,-0.027803044189852,0.122351465242818,0.820237778766627,0.970553834933837,0.972579903201293,0.765204687132378,1.23615508898131
CD4 NC|CAPG,CAPG,CD4 NC,Wald ratio,1,0,0.0519517690749031,1,1,1,0.903187173530995,1.10719021406218
CD4 NC|TTC3,TTC3,CD4 NC,Wald ratio,1,0.0448076130394385,0.107440832559565,0.676645826495899,0.933228351736403,1.04582663714503,0.847235638995007,1.29096712251091
CD4 NC|SLC41A3,SLC41A3,CD4 NC,Wald ratio,1,-0.0894629266087743,0.0969343087950034,0.356047207137458,0.834180289802777,0.914422165226582,0.756196382104603,1.10575495472551
CD4 NC|REEP4,REEP4,CD4 NC,Wald ratio,1,-0.231814356569572,0.145983013176552,0.112296668697734,0.609343687641577,0.793093342209848,0.595745889701201,1.05581433347876
CD4 NC|DDX6,DDX6,CD4 NC,Wald ratio,1,0.26426514967262,0.144184489236527,0.0668283801103975,0.525219432711312,1.30247350094254,0.981830640617413,1.72783079940418
CD4 NC|CRIPAK,CRIPAK,CD4 NC,Wald ratio,1,-0.166178446039301,0.154844331145366,0.283182810641836,0.788429093168438,0.846895095629244,0.625206467946649,1.14719111169219
CD4 NC|FUT2,FUT2,CD4 NC,Wald ratio,1,0.0517991066436479,0.0998284475738529,0.603843574873471,0.92001062242911,1.05316414757967,0.866004953377072,1.28077179861611
CD4 NC|NMI,NMI,CD4 NC,Wald ratio,1,0.0151937459337273,0.0399680880604653,0.703836351668631,0.942168534175169,1.01530975769789,0.938808550948989,1.09804486019489
CD4 NC|RP11-278H7.4,RP11-278H7.4,CD4 NC,Wald ratio,1,0.138798428226099,0.192812089652096,0.471608907269079,0.876232535746573,1.1488924923639,0.78732569891468,1.67650307976696
CD4 NC|TNFRSF18,TNFRSF18,CD4 NC,Wald ratio,1,0.409216169160999,0.307470635759083,0.183218171210958,0.701114576812219,1.50563715763069,0.824130591395467,2.75070877614153
CD4 NC|WDR60,WDR60,CD4 NC,Wald ratio,1,0.23912819485235,0.289026219785076,0.408034100719714,0.852618204125674,1.27014135173063,0.72082189590233,2.2380827532391
CD4 NC|CBWD1,CBWD1,CD4 NC,Wald ratio,1,0.0104993314220544,0.101227106484191,0.917391116011903,0.987678455468169,1.01055464281025,0.828692768662909,1.23232725652125
CD4 NC|RNF166,RNF166,CD4 NC,Wald ratio,1,-0.0452018825445356,0.0804851860006864,0.574376708803496,0.909488202349021,0.955804502109172,0.816316732214568,1.11912718458408
CD4 NC|DAD1,DAD1,CD4 NC,Wald ratio,1,-0.00736199389676785,0.114586680471535,0.948772557369912,0.992636178008893,0.992665039200456,0.792984274748884,1.24262726440935
CD4 NC|HIST1H2BE,HIST1H2BE,CD4 NC,Wald ratio,1,-1.59825261014255,0.177089661502378,1.79524787144741e-19,2.43576666558172e-17,0.202249618334585,0.142937422886945,0.286173538673905
CD4 NC|DAP,DAP,CD4 NC,Wald ratio,1,0.280941922929761,0.187604475373002,0.134257355572366,0.651396799258515,1.32437668578388,0.916894512484496,1.9129502706862
CD4 NC|VIM,VIM,CD4 NC,Wald ratio,1,-0.223390953067475,0.133158742008579,0.0934195685325064,0.584280195496822,0.79980210307842,0.616077761383036,1.03831601168761
CD4 NC|PPAT,PPAT,CD4 NC,Wald ratio,1,-0.0362687245174738,0.100275657106539,0.717583535991295,0.948208644602062,0.964381105812322,0.792304879445798,1.17382959688237
CD4 NC|DDT,DDT,CD4 NC,Wald ratio,1,-0.0753462718128459,0.0500033164023098,0.131855393682783,0.646302957256591,0.927422290523422,0.840840937411267,1.02291892163074
CD4 NC|RP1-130H16.16,RP1-130H16.16,CD4 NC,Wald ratio,1,-0.0986393446584956,0.0990521764115699,0.319331692452901,0.818959507313726,0.906069427882315,0.746185081947028,1.10021203586762
CD4 NC|SFI1,SFI1,CD4 NC,Wald ratio,1,0.0496430691353467,0.0985588238517332,0.614479413843971,0.920942403918084,1.05089593223242,0.866292882917322,1.27483704663894
CD4 NC|FBXO7,FBXO7,CD4 NC,Wald ratio,1,0.10701977522463,0.0945451224504143,0.257658018039449,0.782659017323563,1.11295626322182,0.924697460426236,1.33954260377628
CD4 NC|APOBEC3G,APOBEC3G,CD4 NC,Wald ratio,1,0.0277181338177902,0.0736652094368094,0.706714913799643,0.942495070909918,1.02810585530449,0.889882651961011,1.18779891638756
CD4 NC|RP5-821D11.7,RP5-821D11.7,CD4 NC,Wald ratio,1,0.00748866923566926,0.0946291143105272,0.936923611875524,0.991244431879768,1.00751677944467,0.836955484233732,1.21283638136611
CD4 NC|HSD17B12,HSD17B12,CD4 NC,Wald ratio,1,-0.0139201436368366,0.0670120665438442,0.835442972479653,0.974574546355263,0.986176293570746,0.864794135460294,1.12459560272491
CD4 NC|RIBC2,RIBC2,CD4 NC,Wald ratio,1,-0.036195426557636,0.071356015778887,0.611978555541369,0.920942403918084,0.96445179557056,0.838573355385254,1.10922587750471
CD4 NC|C22orf34,C22orf34,CD4 NC,Wald ratio,1,0.0867012408124932,0.0521897003332409,0.0966590117893731,0.590441718841641,1.09057081299285,0.98453033198908,1.20803256081407
CD4 NC|RP1-29C18.10,RP1-29C18.10,CD4 NC,Wald ratio,1,0.0255044347391616,0.0376178844269896,0.49777996737015,0.885782646805743,1.02583245555972,0.952917813574527,1.10432632477741
CD4 NC|CALM3,CALM3,CD4 NC,Wald ratio,1,-0.0722636944348466,0.0691524136407542,0.296026831384944,0.79932713772929,0.930285552341803,0.812367524232179,1.06531980055932
CD4 NC|GNPTG,GNPTG,CD4 NC,Wald ratio,1,0.0700257349162234,0.0641281961444422,0.274848559358469,0.785285271094318,1.07253578251757,0.945855443707392,1.21618267615155
CD4 NC|RP11-629O1.2,RP11-629O1.2,CD4 NC,Wald ratio,1,-0.0316209734214157,0.148401895287257,0.831267204788147,0.973792835484761,0.968873741392513,0.724344125407723,1.29595353069446
CD4 NC|LINC00852,LINC00852,CD4 NC,Wald ratio,1,0.0467413510580991,0.076513207827741,0.541270696308495,0.899562238595223,1.0478509484873,0.901924435982308,1.21738758419367
CD4 NC|IGHMBP2,IGHMBP2,CD4 NC,Wald ratio,1,-0.170266083377879,0.0797193487230895,0.0326941865015727,0.386330371755753,0.843440361275425,0.721432827071009,0.986081609173018
CD4 NC|MRPL21,MRPL21,CD4 NC,Wald ratio,1,0.0877112110690846,0.0410667849017387,0.0326941865015727,0.386330371755753,1.09167281347687,1.00724644196854,1.18317571750898
CD4 NC|RP11-817O13.8,RP11-817O13.8,CD4 NC,Wald ratio,1,-0.0524102314809324,0.156723565649638,0.738068731451712,0.95100226518345,0.948939502126245,0.697963534686302,1.29016221327426
CD4 NC|GZMA,GZMA,CD4 NC,Wald ratio,1,-0.100930766070522,0.263138282852116,0.701300517329806,0.940762946799412,0.903995617888194,0.539732409362705,1.51409858475237
CD4 NC|CDC42BPA,CDC42BPA,CD4 NC,Wald ratio,1,-0.245168698081111,0.138452212044842,0.0765969445322373,0.556306721644981,0.782572508625075,0.596584114670058,1.02654381200619
CD4 NC|ZNF586,ZNF586,CD4 NC,Wald ratio,1,0.0473628288536975,0.122941748916675,0.70005509394913,0.939755937071642,1.04850236698498,0.823984962178156,1.33419572447903
CD4 NC|FN3KRP,FN3KRP,CD4 NC,Wald ratio,1,0.0151037973843505,0.0538576606492145,0.7791405926563,0.96189234634879,1.0152184361652,0.913513415463502,1.12824667452395
CD4 NC|TXK,TXK,CD4 NC,Wald ratio,1,0.065054748766858,0.130074310016353,0.616979840461209,0.920942403918084,1.06721745162421,0.827049361045164,1.37712831022801
CD4 NC|SUMF2,SUMF2,CD4 NC,Wald ratio,1,-0.0543627750354328,0.13407547630279,0.685136496714574,0.935545935821603,0.947088464121999,0.728220997696244,1.23173674160809
CD4 NC|RP11-306I1.2,RP11-306I1.2,CD4 NC,Wald ratio,1,0.284058573013541,0.148735567828831,0.0561560374717581,0.504342284527681,1.32851074335167,0.992564640146021,1.77816207007049
CD4 NC|RP11-673E1.1,RP11-673E1.1,CD4 NC,Wald ratio,1,-0.0714163135902746,0.0952055674063387,0.453177922645548,0.871586922684192,0.931074192590969,0.772580378560384,1.12208279703439
CD4 NC|CD3E,CD3E,CD4 NC,Wald ratio,1,-0.092327992530409,0.119596091786501,0.440115370063833,0.862299273271022,0.911806034925454,0.721273894490776,1.15266925876119
CD4 NC|ERCC6L2,ERCC6L2,CD4 NC,Wald ratio,1,-0.022395731989487,0.138068790427236,0.871142803680103,0.978843984377613,0.977853190684767,0.746014261829749,1.28174072729805
CD4 NC|COMMD5,COMMD5,CD4 NC,Wald ratio,1,0.111012556230507,0.135814006299703,0.413707499913677,0.855798961160935,1.11740893721056,0.856258556796283,1.45820759751554
CD4 NC|POR,POR,CD4 NC,Wald ratio,1,-0.132660262112698,0.16042791892744,0.408285207151159,0.852618204125674,0.875762571299186,0.639480607298435,1.19934845957046
CD4 NC|C11orf63,C11orf63,CD4 NC,Wald ratio,1,0.15899599229272,0.179769255745457,0.376456121504898,0.849779056857577,1.17233324830281,0.824192014454759,1.66753040671647
CD4 NC|EPPK1,EPPK1,CD4 NC,Wald ratio,1,0.341359180720183,0.18316706461319,0.0623709626899063,0.520461173469595,1.40685846656029,0.982506552625854,2.01449113966986
CD4 NC|KRTAP5-2,KRTAP5-2,CD4 NC,Wald ratio,1,-0.00331415148477906,0.0538261846727442,0.950904183719314,0.992636178008893,0.996691334253391,0.89689769713581,1.10758854543628
CD4 NC|NXPE3,NXPE3,CD4 NC,Wald ratio,1,0.0413762185499358,0.105389924769613,0.694613999719175,0.937859251307442,1.0422441433752,0.847734286232886,1.28138365056229
