id.exposure,gene,cell_type,method,nsnp,b,se,pval,fdr,or,or_lci,or_uci
CD8 ET|BTN3A1,BTN3A1,CD8 ET,Wald ratio,1,-0.472501253551254,0.142355108687227,0.000902844306270962,0.0229169361135109,0.623440932601837,0.471650390200006,0.824081999123602
CD8 ET|YWHAB,YWHAB,CD8 ET,Wald ratio,1,-0.210082775005675,0.0689309195398707,0.00230577625907492,0.0483958232498653,0.810517152631491,0.708087661479578,0.927763736677972
CD8 ET|BCAS4,BCAS4,CD8 ET,Wald ratio,1,0.407801064823699,0.10944419811094,0.000194457964698117,0.00570460083311309,1.50350803078215,1.21323511014476,1.86323028382907
CD8 ET|LINC00240,LINC00240,CD8 ET,Wald ratio,1,-1.84928027689654,0.192623656454867,7.9570113793852e-22,2.01524574868563e-19,0.15735037426925,0.107870629644067,0.229526242355021
CD8 ET|BTN3A2,BTN3A2,CD8 ET,Wald ratio,1,-0.500062804903868,0.0744304243316514,1.83570911725962e-11,1.03316428688435e-09,0.606492567809049,0.524166217184375,0.701749221427272
CD8 ET|HIST1H2BI,HIST1H2BI,CD8 ET,Wald ratio,1,1.69353109440458,0.189895929328601,4.73900533704619e-19,5.53953270013491e-17,5.43865122967162,3.74842245543094,7.89103350801694
CD8 ET|HIST1H2AI,HIST1H2AI,CD8 ET,Wald ratio,1,0.354751498431336,0.0950195245909478,0.000188867956887529,0.00558373049195115,1.42582629018353,1.18354388530274,1.71770614932333
CD8 ET|HIST1H2BL,HIST1H2BL,CD8 ET,Wald ratio,1,2.13794891081832,0.205782285624652,2.77169295698182e-25,1.27374414259935e-22,8.48202239052409,5.66674926236868,12.6959391535314
CD8 ET|HIST1H3J,HIST1H3J,CD8 ET,Wald ratio,1,-2.7390418164477,0.257714692087645,2.20337217304336e-26,1.52192925188941e-23,0.0646322467885225,0.0390012097953709,0.107107634528514
CD8 ET|NOTCH4,NOTCH4,CD8 ET,Wald ratio,1,0.578803881587585,0.131500099716262,1.07481733023154e-05,0.000392618368995157,1.78390339443045,1.3785933753939,2.30837560767416
CD8 ET|HIST1H4B,HIST1H4B,CD8 ET,Wald ratio,1,-1.3572172724203,0.186582518159874,3.48773901754341e-13,2.49998500521649e-11,0.257375988634321,0.178544214525233,0.371013979375583
CD8 S100B|PPT2,PPT2,CD8 S100B,Wald ratio,1,-0.739381243010705,0.0899182871708455,1.98784982540754e-16,1.81972084017428e-14,0.477409224443761,0.400267948108615,0.56941748311595
CD8 S100B|RNASET2,RNASET2,CD8 S100B,Wald ratio,1,-0.315492252136477,0.0635190856377298,6.80354795171987e-07,2.98805533740853e-05,0.729429722540376,0.644043080462906,0.82613684746509
CD8 S100B|ORMDL3,ORMDL3,CD8 S100B,Wald ratio,1,-0.383930931946772,0.0937722139088484,4.23458287167823e-05,0.00145585342348467,0.681178473225886,0.566813773383255,0.818618273188308
CD8 S100B|HIST1H3D,HIST1H3D,CD8 S100B,Wald ratio,1,-0.809669597675797,0.134624721375327,1.80697673349842e-09,8.91520079293573e-08,0.445005072646257,0.341798447113571,0.57937511522719
CD8 S100B|HIST1H4H,HIST1H4H,CD8 S100B,Wald ratio,1,1.16822167073825,0.131463204015005,6.31767549467568e-19,7.16443259829042e-17,3.2162679664229,2.48569870954079,4.16155811327155
CD8 S100B|HIST1H2AG,HIST1H2AG,CD8 S100B,Wald ratio,1,-2.02612200182822,0.213609227105851,2.41964752803932e-21,5.10680053278975e-19,0.131845828906134,0.0867438212951018,0.200398395417786
CD8 S100B|CTLA4,CTLA4,CD8 S100B,Wald ratio,1,0.258008171948272,0.0728814168594193,0.000399961551727795,0.0111315306594424,1.29434939593733,1.12205361919647,1.4931018715158
CD8 S100B|ZFP57,ZFP57,CD8 S100B,Wald ratio,1,-0.291462585465907,0.040083462581538,3.55800708832209e-13,2.50312387565474e-11,0.74716996809626,0.690716252888181,0.808237766073448
CD8 S100B|HLA-B,HLA-B,CD8 S100B,Wald ratio,1,-0.193948280849204,0.0439496801020403,1.01965763310939e-05,0.00037426853605629,0.82370050425754,0.755715985571472,0.897800938008553
CD8 S100B|HCG27,HCG27,CD8 S100B,Wald ratio,1,0.594180676261007,0.0698781109955272,1.84591243110841e-17,1.87003235354156e-15,1.81154609403729,1.57967570932446,2.07745123347194
CD8 S100B|HLA-DQB1,HLA-DQB1,CD8 S100B,Wald ratio,1,-0.441089760494908,0.13572478580798,0.00115452238745034,0.0274986241374536,0.643334957917007,0.493066936324301,0.839398948879954
CD8 S100B|XXbac-BPG252P9.10,XXbac-BPG252P9.10,CD8 S100B,Wald ratio,1,0.310315027904639,0.06471057288197,1.6232618051599e-06,6.85196844200276e-05,1.36385469875103,1.20139370662922,1.54828482040596
CD8 S100B|MED16,MED16,CD8 S100B,Wald ratio,1,0.567668471974895,0.124031674513447,4.72136919356768e-06,0.000192865393186705,1.7641490896845,1.38343064644577,2.24964078873807
CD8 S100B|CFD,CFD,CD8 S100B,Wald ratio,1,0.499362277421277,0.115816194941254,1.62019395670456e-05,0.000577945243335271,1.64767017910783,1.31306294674951,2.06754522000772
CD8 S100B|ATP6V1G2,ATP6V1G2,CD8 S100B,Wald ratio,1,-0.801389224140575,0.0813668919537575,6.91725920106047e-23,2.02143597729452e-20,0.448705178862301,0.382560551997057,0.526286195706341
CD8 S100B|FKBPL,FKBPL,CD8 S100B,Wald ratio,1,0.906518503464612,0.126672077085691,8.28115626200154e-13,5.51931800690243e-11,2.47568841164556,1.93139247494415,3.17337526736162
CD8 S100B|APOM,APOM,CD8 S100B,Wald ratio,1,1.00599880846669,0.129332029536295,7.3436081748219e-15,5.75224071260791e-13,2.73463728809447,2.12231618114773,3.52362252329079
CD8 S100B|RP11-457M11.5,RP11-457M11.5,CD8 S100B,Wald ratio,1,-1.43269583422371,0.150972911343572,2.31579464632229e-21,5.10680053278975e-19,0.238664653871681,0.177532295443356,0.320847634315996
CD8 S100B|HIST1H2BG,HIST1H2BG,CD8 S100B,Wald ratio,1,1.76905023099341,0.228316968526726,9.31891716890184e-15,7.22501353564451e-13,5.86528005391404,3.74922432785352,9.17563397187737
CD8 S100B|HLA-C,HLA-C,CD8 S100B,Wald ratio,1,-0.415975249946299,0.109101355180568,0.000137433907446898,0.00424480824707939,0.659696597808559,0.532690922314791,0.816983325469566
CD8 S100B|HLA-DOA,HLA-DOA,CD8 S100B,Wald ratio,1,-1.47727586919019,0.158216082210737,9.9029493921743e-21,1.88106523704351e-18,0.228258648628674,0.167398280911858,0.311245792907649
CD8 S100B|HIST1H2BF,HIST1H2BF,CD8 S100B,Wald ratio,1,-1.63800302303571,0.181070511198298,1.48008011236593e-19,2.12182050825594e-17,0.19436780301263,0.136299415995997,0.277175383121715
CD8 S100B|KANSL1-AS1,KANSL1-AS1,CD8 S100B,Wald ratio,1,0.154839271144132,0.0459575409669376,0.000753919192043067,0.0196848041963685,1.16747029985868,1.06690559444742,1.27751406323636
CD8 S100B|HIST1H2AB,HIST1H2AB,CD8 S100B,Wald ratio,1,-1.39172386689452,0.154205853898872,1.79524787144744e-19,2.43576666558172e-17,0.248646301837867,0.183788922436589,0.336391239461011
CD8 S100B|BTN3A2,BTN3A2,CD8 S100B,Wald ratio,1,-0.711353153457351,0.10587933464011,1.83570911725963e-11,1.03316428688435e-09,0.490979377318663,0.398966969250664,0.604212297085597
CD8 S100B|ZSCAN12,ZSCAN12,CD8 S100B,Wald ratio,1,0.691023639434192,0.106920006181942,1.02649580709657e-10,5.41619107105539e-09,1.99575742398512,1.61843628565688,2.46104695667714
CD8 S100B|HLA-A,HLA-A,CD8 S100B,Wald ratio,1,-0.489152291302894,0.118950618931621,3.91855798215541e-05,0.00135950701134323,0.613145943088792,0.48563619546136,0.774134941010914
CD8 S100B|HIST1H2AK,HIST1H2AK,CD8 S100B,Wald ratio,1,-0.550866059925713,0.0930226921701414,3.18347622915451e-09,1.55051617878949e-07,0.576450353581546,0.480373892024958,0.691742444085669
CD8 S100B|ZKSCAN4,ZKSCAN4,CD8 S100B,Wald ratio,1,-1.24723118194148,0.136734465825456,7.4052878993866e-20,1.12530754919079e-17,0.287299175753403,0.219757473265854,0.375599587863527
CD8 S100B|VARS2,VARS2,CD8 S100B,Wald ratio,1,0.578219796896878,0.095641874736846,1.48784731232567e-09,7.43727886779633e-08,1.78286174800254,1.47810627185289,2.1504516102933
CD8 S100B|ABHD16A,ABHD16A,CD8 S100B,Wald ratio,1,-0.309145278965337,0.0686262867367684,6.64465038401564e-06,0.000267121976813497,0.73407411675105,0.641688175667487,0.839761163314728
NK|CFD,CFD,NK,Wald ratio,1,0.277818611646455,0.0728456663090225,0.0001368476762398,0.00424480824707939,1.32024669811374,1.14458383228197,1.52286909417992
NK|RNASEH2C,RNASEH2C,NK,Wald ratio,1,0.217077351926712,0.0689604025406803,0.00164473224891404,0.0361175596163262,1.24244020356447,1.08536350979081,1.4222494542228
NK|HIST1H3H,HIST1H3H,NK,Wald ratio,1,0.276574923369536,0.0745141834941517,0.000205865043607191,0.00599296015834267,1.31860574340223,1.13942884502452,1.52595847834266
NK|HIST1H2BL,HIST1H2BL,NK,Wald ratio,1,-1.57922996505213,0.152123102123275,3.01755653682393e-25,1.27374414259935e-22,0.20613376731143,0.152988695611153,0.277740324906106
NK|ZNF165,ZNF165,NK,Wald ratio,1,0.894864723375762,0.124675969804892,7.09853757575757e-13,4.77298128323947e-11,2.44700474453016,1.91649849884389,3.1243605060819
NK|HCG17,HCG17,NK,Wald ratio,1,-0.254571363772082,0.0544084685000774,2.88428900875625e-06,0.00012041114224467,0.775248726443214,0.69683128103773,0.862490826985827
NK|HIST1H2BB,HIST1H2BB,NK,Wald ratio,1,2.10805745592442,0.234864857041489,2.81763144630743e-19,3.5680606215073e-17,8.23223426458974,5.19513357333327,13.0448389883465
NK|R3HDM4,R3HDM4,NK,Wald ratio,1,0.247991227186456,0.0687438347603982,0.000309198911004121,0.0088319297962756,1.28144869023428,1.1199155840204,1.46628082431725
NK|APC2,APC2,NK,Wald ratio,1,0.179169143133612,0.057297415677393,0.00176598624155449,0.0382278161348461,1.1962230599741,1.0691524249979,1.33839626208265
NK|HIST1H2BO,HIST1H2BO,NK,Wald ratio,1,-0.324427994081915,0.0673501241498701,1.45706175647306e-06,6.21952540768671e-05,0.722940761789015,0.633538671163914,0.824958868092299
NK|IL12RB2,IL12RB2,NK,Wald ratio,1,0.499436773077474,0.124403204959063,5.95311381956875e-05,0.00198452962838176,1.64779292795108,1.29124451207778,2.10279424850097
NK|TNFRSF14,TNFRSF14,NK,Wald ratio,1,-0.460432797189324,0.114077397823297,5.43368884886359e-05,0.00185135281944689,0.631010486834901,0.504582211070586,0.789116670702286
NK|SLC44A4,SLC44A4,NK,Wald ratio,1,0.579433845611493,0.136971169489058,2.33344205332689e-05,0.000817027314339986,1.78502754344061,1.36474876044346,2.33473253333914
NK|C19orf83,C19orf83,NK,Wald ratio,1,-0.154285181278459,0.0489923541477604,0.00163735724117915,0.0361175596163262,0.857027577937469,0.778559240109391,0.943404472654085
NK|GTF2H4,GTF2H4,NK,Wald ratio,1,-0.75876095967127,0.0888534515458598,1.34844432604637e-17,1.38452432287843e-15,0.468246243707324,0.393405762693664,0.557324181640794
NK|C5orf56,C5orf56,NK,Wald ratio,1,-0.295414464675925,0.092917916438353,0.00147628288049965,0.0341691250619857,0.744223069362139,0.620311454632533,0.892886908398151
NK|HLA-B,HLA-B,NK,Wald ratio,1,-0.170820058362764,0.038708705677533,1.0196576331094e-05,0.00037426853605629,0.842973245811124,0.781383571136471,0.909417499167297
NK|EVI2A,EVI2A,NK,Wald ratio,1,-0.238025235346565,0.0679216921901064,0.000457625835790201,0.012552494947054,0.788182800776668,0.689939233928537,0.90041571328367
NK|MED16,MED16,NK,Wald ratio,1,0.224671816208569,0.049089253597932,4.72136919356768e-06,0.000192865393186705,1.25191179160785,1.13707238871368,1.37834947847057
NK|C2,C2,NK,Wald ratio,1,0.9517636930965,0.086949697333727,6.93387206201943e-28,8.52709509543469e-25,2.59027408152833,2.18440239197727,3.07155853796888
NK|LY6G5B,LY6G5B,NK,Wald ratio,1,0.423609103466836,0.127604843978272,0.000901159932015521,0.0229169361135109,1.52746439653336,1.18946497986144,1.9615100252458
NK|RP1-30M3.5,RP1-30M3.5,NK,Wald ratio,1,-1.09365249276738,0.177661468674966,7.46887690403809e-10,3.80862595415311e-08,0.33499070534949,0.236485361027364,0.47452735417971
NK|ACAP1,ACAP1,NK,Wald ratio,1,-0.55332258989751,0.167799892253367,0.000975446129016106,0.02414149735591,0.57503602389359,0.413867096884263,0.798967666830059
NK|BTN3A1,BTN3A1,NK,Wald ratio,1,-0.529436135137905,0.159508441499461,0.000902844306270962,0.0229169361135109,0.588936956927587,0.430816652130319,0.805091301647755
NK|HIST1H2BI,HIST1H2BI,NK,Wald ratio,1,1.57974350729383,0.176961686263284,4.37571398873663e-19,5.27724998197157e-17,4.85371071016959,3.43116070611321,6.8660461213727
NK|BTN3A2,BTN3A2,NK,Wald ratio,1,-0.475533498969026,0.070779429633811,1.83570911725963e-11,1.03316428688435e-09,0.621553369913627,0.541040478638907,0.714047482404405
NK|HIST1H4K,HIST1H4K,NK,Wald ratio,1,-0.922382462919257,0.142717460025236,1.02649580709657e-10,5.41619107105539e-09,0.397570714371696,0.300559757492572,0.525893666685989
NK|RP1-265C24.8,RP1-265C24.8,NK,Wald ratio,1,1.0001458389035,0.14251429450927,2.25286773186447e-12,1.4146519856782e-10,2.71867828860927,2.05611405785648,3.59474787340389
NK|HLA-DOA,HLA-DOA,NK,Wald ratio,1,-0.4005980985103,0.128478463757244,0.00182071991603081,0.0392333821294505,0.669919248484838,0.520786095145022,0.861758414201739
NK|HLA-DRB1,HLA-DRB1,NK,Wald ratio,1,0.651836207737056,0.16236719415589,5.95515603146936e-05,0.00198452962838176,1.91906139115732,1.39597976212715,2.63814470878786
NK|HIST1H2AJ,HIST1H2AJ,NK,Wald ratio,1,0.764728508499177,0.094875791673771,7.60997926458899e-16,6.21727123143527e-14,2.14841102013866,1.78384644463572,2.58748163292487
NK|HCG27,HCG27,NK,Wald ratio,1,0.338917142213806,0.105282850643838,0.00128588870563874,0.0302317711187734,1.40342705553613,1.14175066434902,1.72507672796828
NK|XXbac-BPG252P9.9,XXbac-BPG252P9.9,NK,Wald ratio,1,-0.401388360995389,0.102493323308568,8.99410475646845e-05,0.00293292737938401,0.669390045566869,0.547564358362038,0.818320305661225
NK R|HSPA1B,HSPA1B,NK R,Wald ratio,1,1.24388761221794,0.11495961060505,2.76131238535509e-27,2.622556437991e-24,3.46907369701783,2.76922299999159,4.34579386180799
NK R|BTN3A2,BTN3A2,NK R,Wald ratio,1,-1.19526887494547,0.16418157552816,3.33413409921343e-13,2.41264294150701e-11,0.302622575613789,0.219354801270728,0.417499059699607
NK R|C19orf83,C19orf83,NK R,Wald ratio,1,-0.364000948827679,0.115586365763154,0.00163735724117915,0.0361175596163262,0.694890535411224,0.554022363498676,0.871576470586374
NK R|C6orf136,C6orf136,NK R,Wald ratio,1,-0.410813933550437,0.101902376142758,5.54347183178144e-05,0.00188032584722658,0.663110302702453,0.543056131865149,0.809705015280682
NK R|ZNRD1-AS1,ZNRD1-AS1,NK R,Wald ratio,1,0.184379456391836,0.0547571980173121,0.000759304703021017,0.0196920430158724,1.20247202223183,1.08010185651594,1.33870611880479
NK R|HLA-B,HLA-B,NK R,Wald ratio,1,-0.221618920318475,0.0502199896276963,1.0196576331094e-05,0.00037426853605629,0.801220635069171,0.726112657926401,0.884097665910288
NK R|ZSCAN16,ZSCAN16,NK R,Wald ratio,1,-2.50017022791864,0.237285800205772,5.86187952740162e-26,2.96923737661317e-23,0.0820710266546749,0.0515475603094995,0.130668714013048
NK R|XXbac-BPG299F13.17,XXbac-BPG299F13.17,NK R,Wald ratio,1,0.672506400909395,0.133904061617827,5.10562876086018e-07,2.29541818491217e-05,1.95914156626902,1.50689981871464,2.54710739825889
NK R|HMGN4,HMGN4,NK R,Wald ratio,1,-1.32813365070002,0.14275192641771,1.3552925870952e-20,2.45178882779746e-18,0.264971329159498,0.200302325462774,0.350519172028283
NK R|KANSL1-AS1,KANSL1-AS1,NK R,Wald ratio,1,0.267786129232373,0.0807388199356003,0.000910886378820782,0.0229169361135109,1.30706756657591,1.11576251614238,1.53117316532674
NK R|APOM,APOM,NK R,Wald ratio,1,0.492294219998577,0.10164773510326,1.27803119350785e-06,5.51731875470037e-05,1.63606541156191,1.34052946518718,1.99675583448328
NK R|HIST1H2BC,HIST1H2BC,NK R,Wald ratio,1,1.28502605302475,0.143947657442859,4.37571398873656e-19,5.27724998197157e-17,3.61476213147797,2.72614533010255,4.79303327041469
NK R|HIST1H4E,HIST1H4E,NK R,Wald ratio,1,-0.372147498411407,0.0842348894862705,9.96306934195998e-06,0.00037426853605629,0.689252571366905,0.584354253381368,0.812981345454236
NK R|MICA,MICA,NK R,Wald ratio,1,0.322538623470475,0.0866845066774594,0.000198566262893138,0.00580271717485408,1.38062821448287,1.16490203153968,1.63630435437286
NK R|CCHCR1,CCHCR1,NK R,Wald ratio,1,1.22930092971622,0.116324928647828,4.20146629463798e-26,2.45559545435841e-23,3.41883869216827,2.72182896942124,4.29433962764832
NK R|LTA,LTA,NK R,Wald ratio,1,-0.474974811841274,0.123885759394935,0.000126089345299013,0.00405943578636399,0.621900720801809,0.487828728824511,0.792820274168273
NK R|VPS52,VPS52,NK R,Wald ratio,1,1.19504313386239,0.137913364892201,4.50828802156087e-18,4.82450315321402e-16,3.30370026878118,2.52119485679976,4.32907255720763
NK R|DHX16,DHX16,NK R,Wald ratio,1,-0.371548938946509,0.117447211311617,0.00155862986081873,0.0355629720195216,0.689665253512283,0.547854535676297,0.868183305838677
B IN|ZFP36L1,ZFP36L1,B IN,Wald ratio,1,0.41840017906473,0.118581623993072,0.000418122812430651,0.0115945150687886,1.51952863629582,1.20439840828151,1.91711252742153
B IN|FKBPL,FKBPL,B IN,Wald ratio,1,-1.13391400714651,0.160729465101913,1.72850877945038e-12,1.12249655609094e-10,0.321771373069233,0.234818181803719,0.440923337927063
B IN|HIST1H4I,HIST1H4I,B IN,Wald ratio,1,-1.46839857198139,0.154809771455645,2.41964752803936e-21,5.10680053278975e-19,0.230293989288536,0.170022291503936,0.311931576932077
B IN|CTA-14H9.5,CTA-14H9.5,B IN,Wald ratio,1,0.974198992367142,0.125032448273629,6.6181968803943e-15,5.23802707262874e-13,2.64904445609556,2.0732872553967,3.38469091154853
B IN|ZFP57,ZFP57,B IN,Wald ratio,1,-0.322106017086709,0.0446863250302018,5.6714493862351e-13,3.95336444372608e-11,0.724621364011544,0.66385520758798,0.790949766124057
B IN|ZBTB9,ZBTB9,B IN,Wald ratio,1,-1.24840028162827,0.168546173872919,1.29311163124969e-13,9.63241389630897e-12,0.286963490639928,0.206232566702374,0.399296998902668
B IN|HLA-C,HLA-C,B IN,Wald ratio,1,-0.561144383539757,0.0686205100198144,2.89787726920511e-16,2.5020535785705e-14,0.570555755487353,0.498754851663834,0.65269313979357
B IN|LY6G5C,LY6G5C,B IN,Wald ratio,1,-0.472511435107009,0.0691327867170363,8.20974401261872e-12,4.99021080063016e-10,0.623434585035535,0.54443228993806,0.713900863342711
B IN|HLA-B,HLA-B,B IN,Wald ratio,1,-0.196372850848093,0.0444991001606747,1.0196576331094e-05,0.00037426853605629,0.821705803849391,0.753074523593995,0.896591780661265
B IN|ABHD16A,ABHD16A,B IN,Wald ratio,1,-1.26600496136844,0.117330092367251,3.83317710042551e-27,2.95330593439614e-24,0.28195579902693,0.224030753887992,0.354857854224162
B IN|HLA-A,HLA-A,B IN,Wald ratio,1,-0.31152989219244,0.0671294138386165,3.47170310825447e-06,0.000144142077685888,0.732325719356852,0.642040724620231,0.835306762742745
B IN|MSH5,MSH5,B IN,Wald ratio,1,-0.50202335096021,0.104687867874528,1.62326180515991e-06,6.85196844200276e-05,0.605304676035792,0.493017025035925,0.743166528182462
B IN|EVI2A,EVI2A,B IN,Wald ratio,1,-0.205468072888739,0.0664222130155343,0.00197901333267886,0.04209594448855,0.814266091316245,0.714869256965717,0.927483257961996
B IN|PGBD1,PGBD1,B IN,Wald ratio,1,-1.50400165064613,0.146626788302232,1.09680146173115e-24,3.96833214582538e-22,0.222239055333101,0.166728230285697,0.296231763695427
B IN|HIST1H2AM,HIST1H2AM,B IN,Wald ratio,1,1.5659814323471,0.148623942934958,5.86187952740162e-26,2.96923737661317e-23,4.78737111189557,3.57755105753604,6.40631588324476
B IN|ATP6V1G2,ATP6V1G2,B IN,Wald ratio,1,-1.27492843587327,0.118171119463942,3.8869517430852e-27,2.95330593439614e-24,0.27945096617019,0.22167480131134,0.352285609512161
B IN|HCG23,HCG23,B IN,Wald ratio,1,-2.61722229336485,0.231444380497041,1.19498847794118e-29,9.07952245539705e-26,0.0730053689436547,0.046381561548855,0.114911695868306
B IN|XXbac-BPG252P9.10,XXbac-BPG252P9.10,B IN,Wald ratio,1,-0.258933131810111,0.0689812207920276,0.00017426029124694,0.00519227330546767,0.771874635177755,0.674262131484711,0.883618439491588
B IN|HIST1H2BG,HIST1H2BG,B IN,Wald ratio,1,-1.03760208112898,0.153803596055045,1.51684063966602e-11,9.14678982554158e-10,0.354303254608277,0.262092671591429,0.47895576577473
B IN|ACAP1,ACAP1,B IN,Wald ratio,1,-0.502879551998776,0.152502601886264,0.000975446129016107,0.02414149735591,0.604786635348655,0.448527783546192,0.81548320464005
B IN|CTSH,CTSH,B IN,Wald ratio,1,0.45777424404488,0.11802448808627,0.000105043006428514,0.00341075539676858,1.58055214372255,1.2541351949893,1.99192645976838
B IN|HIST1H2BJ,HIST1H2BJ,B IN,Wald ratio,1,-1.48164753252405,0.1550140227353,1.19878510924237e-21,2.93818363226565e-19,0.227262956664611,0.167717373457328,0.307949322167757
B IN|GTF2H4,GTF2H4,B IN,Wald ratio,1,0.200235315985984,0.05691204953588,0.000434273549241677,0.0119985833714119,1.22169020757388,1.09273933932984,1.36585817821592
B IN|HLA-DQA1,HLA-DQA1,B IN,Wald ratio,1,-0.337939217875305,0.076843029411454,1.0936060284728e-05,0.000397570268150063,0.713238638740668,0.613514392455145,0.829172651935519
B IN|BCAS4,BCAS4,B IN,Wald ratio,1,0.507663503042406,0.12776995018038,7.08949578761587e-05,0.00233186099542448,1.66140478919106,1.2933482529529,2.13420157118928
B IN|BTN3A2,BTN3A2,B IN,Wald ratio,1,-0.837275724834771,0.124621921228521,1.83570911725962e-11,1.03316428688435e-09,0.432888225150024,0.339074751353236,0.552657532669897
B IN|HIST1H2AB,HIST1H2AB,B IN,Wald ratio,1,-1.61742139186803,0.175536493773113,3.13724113045331e-20,4.9659912727468e-18,0.198409660780247,0.140651100503766,0.279886850155705
B IN|RP11-457M11.5,RP11-457M11.5,B IN,Wald ratio,1,-2.02424263471336,0.219688237357395,3.13724113045331e-20,4.9659912727468e-18,0.132093848608248,0.0858776577440595,0.203181890360135
B IN|ORMDL3,ORMDL3,B IN,Wald ratio,1,-0.245435181092588,0.0567083293302983,1.50451021829445e-05,0.000539210784839679,0.782363994130296,0.700064009077498,0.874339219520927
B IN|HCG27,HCG27,B IN,Wald ratio,1,0.337384317488296,0.106979499922667,0.00161198875719936,0.0361175596163262,1.40127749571505,1.1362171982203,1.72817188744642
B IN|HIST1H1B,HIST1H1B,B IN,Wald ratio,1,-0.435431380842078,0.0606013143276603,6.71184645746034e-13,4.5942891336742e-11,0.646985509716801,0.574525982217326,0.728583672000353
B Mem|ZFP57,ZFP57,B Mem,Wald ratio,1,-0.509459747220166,0.0638812073289512,1.52243391957193e-15,1.21762662325342e-13,0.600820085868024,0.530112032030125,0.680959408146287
B Mem|MED16,MED16,B Mem,Wald ratio,1,0.413012322174459,0.109571616224217,0.000163681911665911,0.00493513954300632,1.51136364910581,1.21926955542345,1.87343321226874
B Mem|KANSL1-AS1,KANSL1-AS1,B Mem,Wald ratio,1,0.161329050864851,0.0466024399120339,0.000536544747172131,0.0144051837067627,1.17507156351996,1.07249559934551,1.28745813058429
B Mem|TYMP,TYMP,B Mem,Wald ratio,1,-0.343159375957993,0.10928413076349,0.00168909814982616,0.0366679078353692,0.709525121302586,0.572721183034433,0.879006945564965
B Mem|IER3,IER3,B Mem,Wald ratio,1,0.872198750254736,0.121095535458765,5.90892373153698e-13,4.08145477383799e-11,2.39216484836604,1.88674194090178,3.03298110764582
B Mem|YWHAB,YWHAB,B Mem,Wald ratio,1,-0.48294097676553,0.139126489541232,0.000518067112545385,0.0141183439646656,0.616966237641798,0.46971511973738,0.81037914768998
B Mem|HLA-C,HLA-C,B Mem,Wald ratio,1,-0.534510586360817,0.0653635501360599,2.89787726920511e-16,2.5020535785705e-14,0.585955994836312,0.515497335334614,0.666045010032387
B Mem|C19orf83,C19orf83,B Mem,Wald ratio,1,-0.392081390439839,0.124503145253502,0.00163735724117915,0.0361175596163262,0.675649120343598,0.529348880455601,0.862383487858092
B Mem|HLA-B,HLA-B,B Mem,Wald ratio,1,-0.188004839595459,0.0426028656798468,1.0196576331094e-05,0.00037426853605629,0.82861069708241,0.762230362242954,0.900771894337832
B Mem|EVI2A,EVI2A,B Mem,Wald ratio,1,-0.314708673509769,0.0898036950601662,0.000457625835790202,0.012552494947054,0.730001512072416,0.612183064727169,0.870494854125885
B Mem|HLA-A,HLA-A,B Mem,Wald ratio,1,-0.323382758154152,0.0932544208345429,0.000524840742182836,0.0141409218407986,0.723696800497459,0.602805057055049,0.868833220492428
B Mem|HCG25,HCG25,B Mem,Wald ratio,1,0.202710976569764,0.063471790622026,0.00140453426936952,0.0326350195066348,1.22471844476344,1.0814538215195,1.38696192023835
B Mem|ATP6V1G2,ATP6V1G2,B Mem,Wald ratio,1,0.384510737618025,0.102104711922827,0.000165985323841318,0.00498480826302899,1.4688954703054,1.20247929222824,1.7943376793504
B Mem|RNASEH2C,RNASEH2C,B Mem,Wald ratio,1,0.331432612170003,0.108843776660912,0.00232656767925192,0.0485639044696595,1.39296227441052,1.12535530213519,1.72420558578203
B Mem|CTSH,CTSH,B Mem,Wald ratio,1,0.649935668608337,0.200505156223954,0.00118906169379183,0.0282327835919699,1.91541760357025,1.292974738414,2.83750678730745
B Mem|HIST1H2BG,HIST1H2BG,B Mem,Wald ratio,1,0.732344163546812,0.110639051506284,3.61100412260563e-11,1.95974352311125e-09,2.0799506418395,1.67446150258634,2.58363340441472
B Mem|HIST1H4E,HIST1H4E,B Mem,Wald ratio,1,-1.06926563465412,0.128636220597746,9.38476774362778e-17,9.02600826785872e-15,0.343260503500839,0.266763541047048,0.441693691728544
B Mem|BCAS4,BCAS4,B Mem,Wald ratio,1,0.596772383158658,0.131368132972005,5.55254936025162e-06,0.000225605722134716,1.81624717983145,1.40395161468335,2.34962073033386
B Mem|BTN3A2,BTN3A2,B Mem,Wald ratio,1,-0.773051397809871,0.115062634142977,1.83570911725963e-11,1.03316428688435e-09,0.461602384621778,0.36840435225574,0.578377427367084
B Mem|ZNF85,ZNF85,B Mem,Wald ratio,1,-0.4208890192843,0.129500293549329,0.00115364073169729,0.0274986241374536,0.65646295209484,0.509304303832672,0.846141696094238
B Mem|ORMDL3,ORMDL3,B Mem,Wald ratio,1,-0.323513921313627,0.0540901511977011,2.21753573626002e-09,1.08702171123249e-07,0.723601884363491,0.650814503874884,0.804529837514276
B Mem|ZBTB9,ZBTB9,B Mem,Wald ratio,1,-1.19169112093422,0.13702875986211,3.41826666780838e-18,3.76405654232001e-16,0.303707223892964,0.232174162094965,0.397279684407964
B Mem|HLA-DRB1,HLA-DRB1,B Mem,Wald ratio,1,-0.210896696043129,0.0636077883385319,0.000914532371120123,0.022932729226966,0.809857724067541,0.714931917439186,0.917387400441034
