cell_type,pathway,pval,padj,log2err,ES,NES,size,leadingEdge,FDR_within_celltype,FDR_across_all_evaluable_tests,test_status,pathway_label,significance,cell_label,pathway_factor
CD4_NC,HALLMARK_FATTY_ACID_METABOLISM,0.052013422818792,0.104026845637584,0.257206466468838,0.326293248692956,1.30955653504162,123,MIF|G0S2|GABARAPL1|CD36|LGALS1|BPHL|S100A10|ACADVL|HSD17B11|SUCLG1|CA6|DECR1|OSTC|REEP6|SDHC|GSTZ1|MDH2|HSD17B10|PTS|HPGD|IDH3G|LDHA|MDH1|CD1D|BLVRA|PRDX6|ENO2|UROS|ODC1|ACAA2|BCKDHB|UBE2L6|ALDH1A1|TP53INP2|HADHB|D2HGDH|ECHS1|PSME1|PCBD1|IDI1|UROD|SUCLG2|ENO3|HSP90AA1|NTHL1|ACAT2,0.104026845637584,0.106149842487331,Evaluated,Fatty Acid Metabolism,FALSE,CD4 NC,Fatty Acid Metabolism
CD4_NC,HALLMARK_GLYCOLYSIS,0.0367007260307575,0.0834107409789942,0.321775918075361,0.327507425801193,1.32076705206371,129,MIF|IER3|GLCE|TXN|CXCR4|GLRX|SLC25A13|IL13RA1|PPIA|PYGL|VEGFA|IRS2|VCAN|SRD5A3|PGK1|TGFBI|TALDO1|NDUFV3|AKR1A1|SOD1|RBCK1|FAM162A|GUSB|SDHC|MDH2|GALE|ENO1|CYB5A|LDHA|PGLS|HSPA5|TPI1|MDH1|ANG,0.0834107409789942,0.0834107409789942,Evaluated,Glycolysis,FALSE,CD4 NC,Glycolysis
CD4_NC,HALLMARK_HYPOXIA,0.000314683531211759,0.00224773950865542,0.49849310876659,0.412763917326029,1.6623426414694,126,MIF|FOS|TNFAIP3|CDKN1A|NFIL3|MT2A|IER3|DDIT3|ATF3|SLC2A3|ZFP36|S100A4|CXCR4|DUSP1|PLAUR|JUN|ADM|GLRX|PLAC8|HMOX1|MAFF|VEGFA|PPP1R15A|IRS2|MT1E|PRDX5|PGK1|TGFBI|FBP1|FAM162A|SIAH2|ENO1|TIPARP|GAPDH|LDHA|HSPA5|TPI1,0.00224773950865542,0.002622362760098,Evaluated,Hypoxia,TRUE,CD4 NC,Hypoxia
CD4_NC,HALLMARK_IL6_JAK_STAT3_SIGNALING,0.0437062937062937,0.0950136819702037,0.287857117255149,0.388713956117665,1.40019368473047,60,IL1B|MAP3K8|CD36|LTBR|CSF3R|JUN|CCR1|HMOX1|IL13RA1|CD9|TNF|CD14|GRB2|IFNGR2|SOCS3,0.0950136819702037,0.0950136819702037,Evaluated,Il6 Jak Stat3 Signaling,FALSE,CD4 NC,Il6 Jak Stat3 Signaling
CD4_NC,HALLMARK_INFLAMMATORY_RESPONSE,1.41179334465876e-05,0.000141179334465876,0.593325476396405,0.458047264291947,1.83834262803245,123,RGS1|IL1B|MXD1|CDKN1A|C5AR1|OSM|NFKBIA|CXCL8|IFITM1|BEST1|HBEGF|CSF3R|PTAFR|CD69|CYBB|FFAR2|RIPK2|PLAUR|FPR1|ADM|BTG2|AQP9|SLC31A2|TIMP1|CD14|CCL5|SLC31A1|NAMPT|CD48|IFNGR2|LYN|SLC11A2|LY6E|IL15|CD82|NMI|IL18|DCBLD2,0.000141179334465876,0.000176474168082345,Evaluated,Inflammatory Response,TRUE,CD4 NC,Inflammatory Response
CD4_NC,HALLMARK_INTERFERON_GAMMA_RESPONSE,0.129659643435981,0.192747001713307,0.155241966228839,0.282335201667031,1.19483692310889,179,TNFAIP3|HLA-A|CDKN1A|MT2A|NFKBIA|PTGS2|CD69|IFI30|RIPK2|HLA-DMA|FPR1|CD86|IFITM3|ARL4A|PSMB2|HLA-B|XCL1|CCL5|B2M|PSME2|PSMB9|BANK1|IFI35|FCGR1A|UPP1|NAMPT|HLA-DQA1|SERPING1|PSMB8|VAMP5|TNFAIP2|SOD2|PSMA2|SOCS3|IFITM2|RBCK1|SECTM1|LY6E|IL15|CSF2RB|HLA-DRB1|NMI|PSMB10|SP110|CMTR1|ICAM1|IRF8|GZMA|VAMP8|SRI|CASP8|SLC25A28|UBE2L6|CASP4|CD74|SLAMF7,0.192747001713307,0.211399937362982,Evaluated,Interferon Gamma Response,FALSE,CD4 NC,Interferon Gamma Response
CD4_NC,HALLMARK_KRAS_SIGNALING_UP,0.00243281432179872,0.010136726340828,0.431707695803346,0.384620615137092,1.52159339070823,114,TNFAIP3|DUSP6|IL1B|G0S2|FCER1G|CTSS|KLF4|HBEGF|PTGS2|CXCR4|PLAUR|GLRX|GADD45G|F13A1|BIRC3|TRIB1|LAT2|PPP1R15A|ID2|LY96|PSMB8|HDAC9|LAPTM5|MAFB|TSPAN13|ATG10|DCBLD2|RBM4|CD37|EVI5|TMEM176B,0.010136726340828,0.0121640716089936,Evaluated,Kras Signaling Up,TRUE,CD4 NC,Kras Signaling Up
CD4_NC,HALLMARK_MYC_TARGETS_V1,0.00643810681667746,0.020826720503764,0.407017918923954,0.331906004544127,1.40977861201043,191,TRA2B|MRPL23|COX5A|PSMB3|SRSF7|SSBP1|C1QBP|HPRT1|DUT|SRSF3|SNRPA1|EIF4A1|CYC1|UBE2L3|PSMD8|PPIA|PSMB2|SNRPB2|MRPL9|RPL6|RPS3|CBX3|RPLP0|RPL22|VDAC3|LSM7|NHP2|TXNL4A|PHB2|PSMA2|SNRPD3|PGK1|SNRPD2|SNRPD1|VDAC1|NDUFAB1|RPS2|IFRD1|RPS6|PSMA1|PA2G4|SNRPG|STARD7|RACK1|RPL14|ACP1|ETF1|LDHA|KPNA2|LSM2|PSMA4|MAD2L1|SNRPA|ODC1|GLO1|NOP56|PRPF31|UBE2E1|SSB|RPL34|PSMD14,0.020826720503764,0.0222003683333706,Evaluated,Myc Targets V1,TRUE,CD4 NC,Myc Targets V1
CD4_NC,HALLMARK_OXIDATIVE_PHOSPHORYLATION,2.18986215798961e-15,5.47465539497403e-14,1.00731795687447,0.550614709918929,2.34970843259259,196,UQCRFS1|GPX4|NDUFS7|COX5A|CYCS|COX7B|NDUFA4|ATP5F1C|NDUFA2|NDUFB6|MRPS15|ATP6V0B|COX7A2|ATP5PF|TCIRG1|UQCRB|TIMM9|ATP5F1D|UQCRQ|NDUFA1|NDUFS8|BAX|NDUFS6|TIMM50|UQCRH|ATP5F1E|MRPL34|MPC1|COX7A2L|MRPS11|NDUFB4|CYC1|ATP5MC3|NDUFB7|RHOT2|ACADVL|TOMM22|COX6C|NDUFA6|ATP6V1G1|NDUFA5|ATP5MC1|SLC25A4|ATP5MC2|COX6A1|MRPL11|VDAC3|MRPS30|SUCLG1|NDUFB2|ATP5MG|COX17|NQO2|NDUFB3|PHB2|ATP6V1F|MTX2|MGST3|UQCR10|NDUFS4|DECR1|VDAC1|NDUFAB1|COX5B|ISCA1|SDHC|TIMM10|ATP5PD|MDH2|ETFB|PHYH|COX6B1|ATP6V0E1|COX8A|CYB5A|HSD17B10|ETFA|COX7C|NDUFA3|COX4I1|TIMM13|IDH3G|LDHA|COX11|GRPEL1|MDH1|SDHB|SURF1|MRPS12|VDAC2|NDUFA8|ATP5PB|ACAA2|MRPS22|POLR2F|NDUFC1|FXN|NDUFB1|NDUFV1|UQCRC2,5.47465539497403e-14,7.29954052663204e-14,Evaluated,Oxidative Phosphorylation,TRUE,CD4 NC,Oxidative Phosphorylation
CD4_NC,HALLMARK_P53_PATHWAY,7.12498090647141e-06,8.90622613308926e-05,0.610526878385931,0.432369379749558,1.79610668326817,158,SAT1|FOS|MXD1|PVT1|CDKN1A|RPS27L|CTSD|GADD45A|IER3|NINJ1|DDIT3|KLF4|ATF3|PLK2|HBEGF|S100A4|IFI30|HINT1|JUN|CGRRF1|PLXNB2|RPS12|BAX|TPRKB|S100A10|BTG2|NUDT15|HMOX1|DRAM1|CDKN2A|RNF19B|ADA|PPP1R15A|UPP1|PMM1|RXRA|ZNF365|FAM162A|TRIAP1|DNTTIP2|RAD51C|CD82|CEBPA|RACK1|ZMAT3|RPL36|EPS8L2|SLC3A2|EI24|F2R|DDIT4|DCXR|TOB1,8.90622613308926e-05,0.00010178544152102,Evaluated,P53 Pathway,TRUE,CD4 NC,P53 Pathway
CD4_NC,HALLMARK_PANCREAS_BETA_CELLS,0.144212523719165,0.200295171832174,0.159646701919906,0.502765356572023,1.28678453730339,14,SPCS1|SEC11A|SRP14|MAFB,0.200295171832174,0.222705746832203,Evaluated,Pancreas Beta Cells,FALSE,CD4 NC,Pancreas Beta Cells
CD4_NC,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.00109183208515986,0.00600377391172249,0.45505986738723,0.525022572253557,1.7789247722909,46,GPX4|FTL|JUNB|TXN|PDLIM1|CDKN2D|ATOX1|MGST1|GLRX|NDUFB4|MSRA|LAMTOR5|PRNP|NDUFA6|SOD2|SOD1|HHEX|TXNRD2|SELENOS|PRDX6,0.00600377391172249,0.00692490562180769,Evaluated,Reactive Oxygen Species Pathway,TRUE,CD4 NC,Reactive Oxygen Species Pathway
CD4_NC,HALLMARK_TNFA_SIGNALING_VIA_NFKB,5.82443797026295e-23,2.91221898513147e-21,1.23789667319529,0.650983078255399,2.70425037551519,158,AREG|NR4A2|SAT1|FOS|TNFAIP3|IL1B|CD83|G0S2|MXD1|SGK1|EIF1|CDKN1A|NFIL3|MAP3K8|NFKBIA|GADD45A|JUNB|MARCKS|IER3|NINJ1|CCNL1|FOSB|KLF4|ATF3|PLK2|EGR2|HBEGF|NR4A1|CXCL2|PTGS2|RHOB|PLEK|SLC2A3|ZFP36|CD69|EGR1|IL23A|DUSP1|RIPK2|PLAUR|JUN|GADD45B|DUSP2|BTG3|PHLDA2|BTG2|PTX3|SLC2A6|BIRC3|MAFF|TRIB1|DRAM1|ZC3H12A|BCL2A1|RNF19B|TNF|VEGFA|CCL5|PPP1R15A|TUBB2A|IRS2|HES1|ID2|CCL4|DUSP4|NAMPT|REL|NFKBIE|PER1|IFNGR2|ZBTB10|TNFAIP2|SOD2|SOCS3|IER2|KLF10,2.91221898513147e-21,5.82443797026295e-21,Evaluated,Tnfa Signaling via Nfkb,TRUE,CD4 NC,Tnfa Signaling via Nfkb
CD4_NC,HALLMARK_UV_RESPONSE_UP,0.0114371151722237,0.030097671505852,0.380730400722792,0.364024466472088,1.44201081590792,115,FOS|MRPL23|NFKBIA|JUNB|FOSB|ATF3|NR4A1|CXCL2|DNAJB1|RHOB|AP2S1|BTG3|BTG2|HMOX1|CREG1|SELENOW|APOM|SLC25A4|PARP2|LYN|POLR2H|ATP6V1F|SOD2|AMD1,0.030097671505852,0.0326774719206393,Evaluated,Uv Response Up,TRUE,CD4 NC,Uv Response Up
CD4_NC,HALLMARK_XENOBIOTIC_METABOLISM,0.0579470198675497,0.111436576668365,0.241339976815091,0.322863832307587,1.28857726533772,117,GABARAPL1|MT2A|NINJ1|CD36|CDA|HPRT1|BPHL|ALDH2|DDT|AQP9|HMOX1|SPINT2|GSTO1|SLC35B1|ID2|UPP1|PMM1|AKR1C3|BLVRB|FBP1|KYNU|SERTAD1|CYB5A|COMT|PTS|ACP1|HACL1|PSMB10|TMEM176B|DCXR|DHRS7|CDO1|JUP|GSS|IRF8|LCAT,0.111436576668365,0.113621607583431,Evaluated,Xenobiotic Metabolism,FALSE,CD4 NC,Xenobiotic Metabolism
CD8_NC,HALLMARK_ADIPOGENESIS,0.04,0.0869565217391304,0.282013350011725,0.370578011939078,1.35654022227172,106,UBC|COX7B|GPX4|COX6A1|DNAJC15|DECR1|TALDO1|UQCRQ|CD36|CYC1|UQCR10|ETFB|MGST3|SDHC|DNAJB9|BCL2L13|DDT|COX8A|SUCLG1|ATP1B3|SOD1|REEP5|NDUFB7|PEMT|MDH2,0.0869565217391304,0.0888888888888889,Evaluated,Adipogenesis,FALSE,CD8 NC,Adipogenesis
CD8_NC,HALLMARK_ALLOGRAFT_REJECTION,0.0150296285757497,0.0395516541467098,0.380730400722792,0.386214245904041,1.41686348020552,110,IL1B|SRGN|HLA-DRA|LY86|HLA-A|LYN|IGSF6|RPS9|SPI1|GZMB|CTSS|CCL4|HLA-DQA1|HLA-DMB|HLA-DMA|RPS19|RPS3A|B2M|CAPG|CD3D|AKT1|NCF4|RPL9|PF4|CD74|CD8B|CCL5|NME1|CD3E|IFNGR2|TIMP1|RPL39|UBE2N|CD79A|CRTAM|UBE2D1,0.0395516541467098,0.0395516541467098,Evaluated,Allograft Rejection,TRUE,CD8 NC,Allograft Rejection
CD8_NC,HALLMARK_ANGIOGENESIS,0.218216318785579,0.340962998102467,0.126875729929857,0.606320579401048,1.24483628190134,7,S100A4|VCAN|PF4|TIMP1|LRPAP1,0.340962998102467,0.311737598265113,Evaluated,Angiogenesis,FALSE,CD8 NC,Angiogenesis
CD8_NC,HALLMARK_APOPTOSIS,0.00110798489948923,0.0079141778534945,0.45505986738723,0.460853745410612,1.63303633466629,88,IL1B|SAT1|IFITM3|CD14|GPX4|TSPO|IER3|RHOT2|JUN|GADD45B|CD69|MGMT|BAX|SOD2|ENO2|DDIT3|GPX1|LGALS3|BTG3|BIRC3|BTG2|SOD1|HMGB2|XIAP|HSPB1|TIMP1|DPYD|PAK1|DNM1L|CASP4|CASP6,0.0079141778534945,0.00692490562180769,Evaluated,Apoptosis,TRUE,CD8 NC,Apoptosis
CD8_NC,HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.148464163822526,0.247440273037543,0.148261500475107,0.466659526887988,1.28827782056325,22,ANXA5|LGALS3|S100A11|ETHE1|GUSB,0.247440273037543,0.224945702761402,Evaluated,Cholesterol Homeostasis,FALSE,CD8 NC,Cholesterol Homeostasis
CD8_NC,HALLMARK_COAGULATION,0.286467486818981,0.421275715910266,0.103576326612592,0.392944503519254,1.11648224139099,27,SERPINA1|PLEK|CTSH|MSRB2|PF4|KLF7|TIMP1,0.421275715910266,0.397871509470806,Evaluated,Coagulation,FALSE,CD8 NC,Coagulation
CD8_NC,HALLMARK_COMPLEMENT,0.00391830953341997,0.0197968797154594,0.407017918923954,0.432414341002025,1.54993542261843,92,S100A9|TNFAIP3|FCER1G|FCN1|LYN|S100A12|GZMB|CTSS|SERPINA1|PLEK|CDA|ATOX1|CD36|CTSH|GRB2|ANXA5|LGALS3|CTSD|CTSC|RCE1|CALM1|PFN1|HSPA5|CCL5|ZEB1|USP8|TIMP1|AKAP10,0.0197968797154594,0.0170361284061738,Evaluated,Complement,TRUE,CD8 NC,Complement
CD8_NC,HALLMARK_DNA_REPAIR,0.00575660317246187,0.0210331548391597,0.407017918923954,0.411445707485348,1.50091892904213,101,GPX4|DAD1|ITPA|GTF2A2|CDA|POLR2F|NME4|COX17|VPS28|APRT|ERCC1|ADRM1|SURF1|RPA3|EDF1|TAF12|EIF1B|NT5C3A|POLR2G|NME3|GMPR2|MRPL40|MPC2|POLR2J|POLR2I|POLR2K|NME1|DUT|DGUOK|POLR1D|PRIM1|SUPT4H1|TAF9|POLE4|UPF3B|GUK1|BCAP31|MPG,0.0210331548391597,0.0210331548391597,Evaluated,Dna Repair,TRUE,CD8 NC,Dna Repair
CD8_NC,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.00729403466596912,0.0243134488865637,0.407017918923954,0.553257590880122,1.66810707463098,35,TNFAIP3|SAT1|CXCL8|LGALS1|GLIPR1|JUN|GADD45B|ID2|ENO2|CAPG|MCM7|VCAN|GPX7,0.0243134488865637,0.0227938583311535,Evaluated,Epithelial Mesenchymal Transition,TRUE,CD8 NC,Epithelial Mesenchymal Transition
